순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
423,과학,환경보건학,8920018278,9788920018275,93510,에피스테메(한국방송통신대학교출판부),(사)한국환경보건학회 지음,28000,26600,1400,5%,"1,400점",20160307,1253
424,과학,치료사를 위한 재활의학,K092434929,9791159430015,9,범문에듀케이션,한진태 외 지음,38000,38000,0,0%,0점,20160301,1630
425,과학,항공정비학개론,8984582999,9788984582996,93550,노드미디어,김천용 지음,32000,28800,3200,10%,"1,600점",20151110,1063
426,과학,과학은 반역이다,K412433530,9791185435442,3400,반니,"프리먼 다이슨 지음, 김학영 옮김",19000,17100,1900,10%,950점,20150728,1772
427,과학,채소학 총론,8971872411,9788971872413,93520,향문사,이정명 외 지음,37000,37000,0,0%,0점,20140620,1082
428,과학,산림과학개론,897187242X,9788971872420,93520,향문사,이경준 외 지음,42000,42000,0,0%,0점,20140620,1190
429,과학,이공학도를 위한 확률과 통계,8962183315,9788962183313,93310,한티미디어,"Hayter, Anthony J. 지음, 배석주 옮김",28000,28000,0,0%,"1,400점",20140308,1762
430,과학,기초 공업수학,1125100044,9791125100041,93410,교우사(교재),정보현 외 지음,28000,28000,0,0%,"1,400점",20140225,1056
431,과학,기초 미분적분학,8955266634,9788955266634,93410,북스힐,김한두.손병근.이남용 외 지음,18000,18000,0,0%,900점,20130825,1237
432,과학,욕망의 진화,8983712074,9788983712073,3180,사이언스북스,"데이비드 버스 지음, 전중환 옮김",22000,19800,2200,10%,"1,100점",20070815,16633
433,과학,재미있는 일반화학실험,8992603746,9788992603744,93430,사이플러스,화학교재연구회 지음,17000,17000,0,0%,510점,20210301,1080
434,과학,과학이란 무엇인가,K652738826,9791162731536,3400,사회평론,"버트런드 러셀 지음, 장석봉 옮김",14000,12600,1400,10%,700점,20210208,2120
435,과학,데이터 과학을 위한 기초수학 with 파이썬,K432736530,9791156645160,,한빛아카데미(교재),이병준 지음,26000,26000,0,0%,"1,300점",20210106,1245
436,과학,수학은 어렵지만 미적분은 알고 싶어,K682633012,9791160075335,3410,한즈미디어(한스미디어),"요비노리 다쿠미 지음, 이지호 옮김",14000,12600,1400,10%,700점,20201020,5982
