순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
293,자기계발,진짜 게으른 사람이 쓴 게으름 탈출법,K982636843,9791190015097,3810,마인드빌딩,지이 지음,10800,9720,1080,10%,540점,20200202,4980
294,자기계발,필링 굿,8955824920,9788955824926,3840,아름드리미디어,"데이비드 번스 지음, 차익종.이미옥 옮김",18000,16200,1800,10%,900점,20110301,6890
295,자기계발,결단,K002635881,9791130621388,13320,다산북스,"롭 무어 지음, 이진원 옮김",17000,15300,1700,10%,850점,20190412,5898
296,자기계발,나는 할 수 있어,8990517990,9788990517999,13320,나들목,"루이스 L. 헤이 지음, 엄남미 옮김",13000,11700,1300,10%,650점,20181020,3109
297,자기계발,나홀로 비즈니스,K942532547,9791189174019,13320,이서원,사토 덴 지음,12000,10800,1200,10%,600점,20180508,2141
298,자기계발,공감 프레젠테이션,K032531829,9791188568000,13320,하우,이유미 외 지음,15000,13500,1500,10%,750점,20170830,834
299,자기계발,말의 품격,8997092774,9788997092772,3810,황소북스,이기주 지음,14500,13050,1450,10%,720점,20170529,30179
300,자기계발,말이 힘이다,8972185264,9788972185260,93710,한양대학교출판부,한양대학교 교양국어교육위원회 지음,18000,18000,0,0%,900점,20170220,860
301,자기계발,스피치와 토론,1155500598,9791155500590,3710,성균관대학교출판부,스피치와 토론 교과교재 출간위원회 지음,20000,19000,1000,5%,"1,000점",20140831,2167
302,자기계발,"재미있는 진로선택, 내 인생의 네비게이션",8975856658,9788975856655,93320,계명대학교출판부,조명실 지음,12000,12000,0,0%,600점,20140303,981
303,자기계발,기브앤테이크 Give and Take,8962605813,9788962605815,13320,생각연구소,"애덤 그랜트 지음, 윤태준 옮김",17500,15750,1750,10%,870점,20130607,11887
304,자기계발,사람은 무엇으로 성장하는가,8997575082,9788997575084,13190,비즈니스북스,"존 맥스웰 지음, 김고명 옮김, 전옥표 감수",14500,13050,1450,10%,720점,20121005,11302
305,자기계발,30년만의 휴식,8990984025,9788990984029,3320,비전과리더십,이무석 지음,16000,14400,1600,10%,800점,20060509,13864
306,자기계발,창의성의 즐거움,8995354461,9788995354469,3180,북로드,"미하이 칙센트미하이 지음, 노혜숙 옮김",18000,16200,1800,10%,900점,20031128,3827
307,자기계발,하루 24시간 어떻게 살 것인가,8908061495,9788908061491,4330,범우사,"아널드 베넷 지음, 이은순 옮김",4900,4410,490,10%,240점,19951030,6117
