순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
67,중학교참고서,마더텅 100% 실전대비 MP3 중학영어듣기 24회 모의고사 3학년 (2021년),K492633125,9791162726341,53740,마더텅,마더텅 편집부 지음,13900,12510,1390,10%,690점,20201103,20603
68,중학교참고서,주니어 리딩튜터 Junior Reading Tutor Level 2,K662534561,9791125324454,53740,NE능률(참고서),NE능률 영어교육연구소 지음,12000,10800,1200,10%,600점,20180831,41050
69,중학교참고서,EBS 중학 뉴런 영어 2 (2021년용),8954747256,9788954747257,53740,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 지음,12500,11250,1250,10%,620점,20181205,27893
70,중학교참고서,Allead 올리드 중등 국어 3-1 : 미래엔 교과서 (2021년용),K152636081,9791164132720,53710,미래엔,김진아 외 지음,16000,14400,1600,10%,800점,20191007,14140
71,중학교참고서,개념원리 중학 수학 2-1 (2021년용),896133428X,9788961334280,53410,개념원리수학연구소,이홍섭 지음,16000,14400,1600,10%,800점,20180701,47869
72,중학교참고서,EBS 어휘가 독해다! : 중학 국어 어휘 (2021년용),8954750877,9788954750875,53710,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 지음,12000,10800,1200,10%,600점,20191110,49434
73,중학교참고서,한끝 중등 국어 교과서편 중2-1 (2021년용),K122534182,9791162276495,53710,비상교육,비상교육 편집부 지음,17000,15300,1700,10%,850점,20181001,18069
74,중학교참고서,빠작 중학 국어 문학 독해 1,8900443968,9788900443967,53710,동아출판,남궁민 외 지음,12000,10800,1200,10%,600점,20191015,36182
75,중학교참고서,개념 + 유형 기초탄탄 라이트 중등 수학 3-1 (2021년),K812632379,9791164749829,53410,비상교육,비상교육 편집부 지음,18500,16650,1850,10%,920점,20200801,33775
76,중학교참고서,체크체크 수학 중1-1 (2021년용),K272636771,9791125946427,,천재교육(학원물),해법수학연구회 지음,16500,14850,1650,10%,820점,20190715,35045
77,중학교참고서,라이트 쎈 중등 수학 3 (상) (2021년용),8928328128,9788928328123,53410,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,15000,13500,1500,10%,750점,20190508,32254
78,중학교참고서,주니어 능률 VOCA 실력,K802533125,9791125323617,53740,NE능률(참고서),신유승.정연덕.김은정 지음,9500,8550,950,10%,470점,20180705,34199
79,중학교참고서,숨마 주니어 중학 국어 어휘력 1,8959902683,9788959902682,53710,이룸이앤비,이룸E&B 편집부 엮음,10000,9000,1000,10%,500점,20141030,42380
80,중학교참고서,에이급 수학 중학 2-상 (2021년용),8967700512,9788967700515,53410,에이급출판사,에이급출판사 편집부 지음,15000,13500,1500,10%,750점,20180901,27422
81,중학교참고서,EBS 중학 뉴런 사회 2 (2021년용),8954751148,9788954751148,53300,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 지음,17800,16020,1780,10%,890점,20191130,22267
82,중학교참고서,HIGH TOP 하이탑 중학교 과학 3 세트 (2021년용),8900445421,9788900445428,53400,동아출판,배미정 외 지음,23000,20700,2300,10%,"1,150점",20191021,24811
83,중학교참고서,EBS 중학 뉴런 수학 1 (하) (2021년용),8954745032,9788954745031,53410,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 지음,14500,13050,1450,10%,720점,20180112,30639
84,중학교참고서,체크체크 수학 중2-1 (2021년용),K352636771,9791125946434,,천재교육(학원물),해법수학연구회 지음,16500,14850,1650,10%,820점,20190715,32790
85,중학교참고서,100발 100중 기출문제집 1학기 중간고사 중등 수학 2 (2021년),K372737362,9791165751425,53410,에듀원,에듀원 편집부 지음,11000,9900,1100,10%,550점,20210111,9715
86,중학교참고서,개념 + 유형 기초탄탄 라이트 중등 수학 1-2 (2021년),K782738083,9791166091568,53410,비상교육,비상교육 편집부 지음,18000,16200,1800,10%,900점,20210120,11045
87,중학교참고서,뜯어먹는 중학 영단어 1800,8900434926,9788900434927,53740,동아출판,김승영.고지영 지음,11500,10350,1150,10%,570점,20181010,42704
88,중학교참고서,EBS 중학 한 장 수학 1 (상) (2021년용),8954744982,9788954744980,53410,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 엮음,6500,5850,650,10%,320점,20180105,22130
89,중학교참고서,어휘끝 고교기본,8968060835,9788968060830,53,쎄듀(CEDU),김기훈 외 지음,12500,11250,1250,10%,620점,20160103,20160
90,중학교참고서,100발 100중 기출문제집 1학기 중간고사 중3 영어 동아(윤정미) (2021년),K202737263,9791165751456,53740,에듀원,에듀원 편집부 지음,14000,12600,1400,10%,700점,20201228,8055
91,중학교참고서,수력충전 중등 수학 1 (상) (2021년용),895926962X,9788959269624,53,수경출판사(학습),수경 편집부 지음,11000,9900,1100,10%,550점,20170525,39543
92,중학교참고서,Grammar Inside Level 2,6000859876,9791125307945,54740,NE능률(참고서),양빈나 외 지음,14000,12600,1400,10%,700점,20150615,36065
93,중학교참고서,EBS 중학 뉴런 과학 3 (2021년용),8954751156,9788954751155,53400,한국교육방송공사(중고등),EBS(한국교육방송공사) 편집부 지음,16500,14850,1650,10%,820점,20191130,23960
94,중학교참고서,개념 + 유형 기초탄탄 라이트 중등 수학 2-2 (2021년),K712738083,9791166091605,53410,비상교육,비상교육 편집부 지음,18000,16200,1800,10%,900점,20210120,10945
95,중학교참고서,한끝 중등 국어 교과서편 중1-1 (2021년용),K632531350,9791159707544,53710,비상교육,비상교육 편집부 지음,18000,16200,1800,10%,900점,20171001,12638
96,중학교참고서,한끝 중등 역사 2-1 : 2015 개정 교육과정 (2021년),K912633727,9791166091001,,비상교육,비상교육 편집부 지음,13000,11700,1300,10%,650점,20201001,10158
97,중학교참고서,중학교 국어 2-1 평가문제집 : 이삼형 교과서편 (2021년용),8905049303,9788905049300,53,지학사(참고서),이삼형 지음,15000,13500,1500,10%,750점,20190220,10079
98,중학교참고서,에이급 수학 중학 1-상 (2021년용),8967700377,9788967700379,53410,에이급출판사,에이급출판사 편집부 지음,15000,13500,1500,10%,750점,20170901,26562
99,중학교참고서,개념 + 유형 실력향상 파워 중등 수학 2-1 (2021년),K362632370,9791164749799,53410,비상교육,비상교육 편집부 지음,18000,16200,1800,10%,900점,20200801,15188
100,중학교참고서,중등 최상위 수학 1-1 (2021년용),8926157970,9788926157978,53410,디딤돌,최문섭 외 지음,14000,12600,1400,10%,700점,20191101,17597
101,중학교참고서,한끝 중등 국어 교과서편 중3-1 (2021년용),K702636870,9791164741342,53710,비상교육,비상교육 편집부 지음,18000,16200,1800,10%,900점,20190901,12866
102,중학교참고서,숨마 주니어 중학 국어 비문학 독해 연습 2,8959904236,9788959904235,53710,이룸이앤비,김영신 외 지음,12000,10800,1200,10%,600점,20171002,38283
