순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
927,장르소설,퍼펙트 마더,K382635840,9791130623177,3840,다산책방,"에이미 몰로이 지음, 심연희 옮김",15800,14220,1580,10%,790점,20190722,1151
928,장르소설,비블리아 고서당 사건수첩 1,K382635745,9791127850104,4830,디앤씨미디어(주)(D&C미디어),"미카미 엔 지음, 최고은 옮김",12000,10800,1200,10%,600점,20190730,2757
929,장르소설,폴리스,8934996692,9788934996699,3890,비채,"요 네스뵈 지음, 문희경 옮김",16000,14400,1600,10%,800점,20190708,2101
930,장르소설,호숫가 살인사건,8925567199,9788925567198,3830,알에이치코리아(RHK),히가시노 게이고 지음,14800,13320,1480,10%,740점,20190715,1464
931,장르소설,둘 중 누군가 그녀를 죽였다,8972750042,9788972750048,4830,현대문학,"히가시노 게이고 지음, 양윤옥 옮김",14000,12600,1400,10%,700점,20190725,1721
932,장르소설,내가 그를 죽였다,8972750050,9788972750055,4830,현대문학,"히가시노 게이고 지음, 양윤옥 옮김",14000,12600,1400,10%,700점,20190725,1377
933,장르소설,"거짓말, 딱 한 개만 더",8972750069,9788972750062,4830,현대문학,"히가시노 게이고 지음, 양윤옥 옮김",14000,12600,1400,10%,700점,20190725,1163
934,장르소설,낙원의 이론 4,8963716694,9788963716695,4810,파란(파란미디어),정선우 지음,13000,11700,1300,10%,650점,20190709,1825
935,장르소설,남장 비서 2,K262635023,9791135434280,4810,르네,이서한 지음,10000,9000,1000,10%,500점,20190627,269
936,장르소설,남장 비서 1,K102635023,9791135434273,4810,르네,이서한 지음,10000,9000,1000,10%,500점,20190627,274
937,장르소설,방과 후,K192635021,9791163898078,3830,㈜소미미디어,"히가시노 게이고 지음, 양윤옥 옮김",14800,13320,1480,10%,740점,20190710,4941
938,장르소설,룬의 아이들 - 윈터러 1,8954656234,9788954656238,4810,엘릭시르,전민희 지음,14500,13050,1450,10%,720점,20190621,1798
939,장르소설,화중매 상.하 세트 - 전2권,K432635721,9791162764428,4810,연필,무공진 지음,32000,28800,3200,10%,"1,600점",20190715,582
940,장르소설,지상 최대의 내기,K822635615,9791189015671,3810,아작,곽재식 지음,14800,13320,1480,10%,740점,20190701,1079
941,장르소설,사소한 변화,8934984562,9788934984566,3830,비채,"히가시노 게이고 지음, 권일영 옮김",13800,12420,1380,10%,690점,20190610,1340
942,장르소설,별난 분홍색 부채,K742635811,9791188140831,43840,북레시피,"낸시 스프링어 지음, 김진희 옮김",13000,11700,1300,10%,650점,20190531,1434
943,장르소설,대멸종,K092635402,9791196347031,3810,안전가옥,시아란 외 지음,13000,11700,1300,10%,650점,20190516,1425
944,장르소설,그래도 우리는 사랑을 한다,K822635109,9791132536963,3810,신영미디어,김제이 지음,9000,8100,900,10%,450점,20190528,303
945,장르소설,아자젤,K032635002,9791189015626,4890,아작,"보리스 아쿠닌 지음, 이항재 옮김",14800,13320,1480,10%,740점,20190530,556
946,장르소설,소설 가정교사 히트맨 리본! : 비밀탄 5,K452635706,9791134825454,,학산문화사(라이트노벨),아마노 아키라 지음,7500,6750,750,10%,370점,20130823,625
947,장르소설,소설 가정교사 히트맨 리본! : 비밀탄 1 무크로.환상,K322635706,9791134825423,,학산문화사(라이트노벨),아마노 아키라 지음,7500,6750,750,10%,370점,20101115,638
948,장르소설,초판본 네 개의 서명 (양장),K592635099,9791159038280,3840,더스토리,"아서 코난 도일, 공경희",9800,8820,980,10%,490점,20190426,443
949,장르소설,나비 사냥,895660696X,9788956606965,3810,매드픽션,박영광 지음,14000,12600,1400,10%,700점,20130522,960
950,장르소설,불과 피 2,K112635184,9791189982041,4840,은행나무,"조지 R. R. 마틴 지음, 김영하 옮김",16800,15120,1680,10%,840점,20190417,2317
951,장르소설,불과 피 1,K172635184,9791189982034,4840,은행나무,"조지 R. R. 마틴 지음, 김영하 옮김",16800,15120,1680,10%,840점,20190417,2427
952,장르소설,현장검증,K752635086,9791163160427,3810,고즈넉이엔티,이종관 지음,13500,12150,1350,10%,670점,20190425,1136
953,장르소설,금빛 눈의 고양이,8998791862,9788998791865,4830,북스피어,"미야베 미유키 지음, 김소연 옮김",16800,15120,1680,10%,840점,20190419,3486
954,장르소설,LV2부터 치트였던 전직 용사후보의 유유자적 이세계 라이프 1,K522635473,9791163893882,4830,㈜소미미디어,"키노조 미야 지음, 카타기리 그림, 손종근 옮김",9500,8550,950,10%,470점,20190411,1139
955,장르소설,"디어, 디어, 디어 2",K332635479,9791132536932,3810,신영미디어,류향 지음,9000,8100,900,10%,450점,20190409,396
956,장르소설,"디어, 디어, 디어 1",K302635479,9791132536925,3810,신영미디어,류향 지음,9000,8100,900,10%,450점,20190409,403
957,장르소설,오리지널 맨,K632635079,9791188974191,44800,블랙홀,이문영 지음,12000,10800,1200,10%,600점,20190325,314
958,장르소설,"황궁에 핀 꽃은, 미쳤다 - 하",K792534255,9791101734390,4810,나이츠문,성소작 지음,13000,11700,1300,10%,650점,20190304,293
959,장르소설,"황궁에 핀 꽃은, 미쳤다 - 상",K772534255,9791101734383,4810,나이츠문,성소작 지음,13000,11700,1300,10%,650점,20190304,290
960,장르소설,채운국 이야기 1~22 세트 (완결) - 전22권,8926366472,9788926366479,,서울문화사,유키노 사이 지음,127200,114480,12720,10%,"6,360점",20190225,593
961,장르소설,설계자들,8954654711,9788954654715,3810,문학동네,김언수 지음,14500,13050,1450,10%,720점,20190129,2394
962,장르소설,다섯 번째 계절,K242534231,9791158884826,4840,황금가지,"N. K. 제미신 지음, 박슬라 옮김",15800,14220,1580,10%,790점,20190118,3242
963,장르소설,연쇄 살인마 개구리 남자의 귀환,K292534137,9791158791056,3830,북로드,"나카야마 시치리 지음, 김윤수 옮김",13800,12420,1380,10%,690점,20190125,1583
964,장르소설,최호적아문 2,8932319553,9788932319551,4820,달다,"바웨창안 지음, 강은혜 옮김",15000,13500,1500,10%,750점,20181225,739
965,장르소설,최호적아문 1,8932319545,9788932319544,4820,달다,"바웨창안 지음, 강은혜 옮김",15000,13500,1500,10%,750점,20181225,774
966,장르소설,영웅실격 1,K652534724,9791131993613,4830,영상출판미디어(주),"사라이 슌스케 지음, 나베시마 테츠히로 그림, 박수진 옮김",7000,6300,700,10%,350점,20190108,319
967,장르소설,한스 팔의 전대미문의 모험,8952794885,9788952794888,4840,시공사,"에드거 앨런 포 지음, 권진아 옮김",13000,11700,1300,10%,650점,20181123,292
968,장르소설,모털 엔진,8960516759,9788960516755,4840,부키,"필립 리브 지음, 김희정 옮김",14000,12600,1400,10%,700점,20181031,572
969,장르소설,웨스팅 게임 (한글판 출간 10주년 기념 리커버 에디션),8960305154,9788960305151,3840,황금부엉이,"엘렌 라스킨 지음, 이광찬 옮김",11800,10620,1180,10%,590점,20181212,681
970,장르소설,사내 맞선 2,K542534701,9791160746600,4810,연담,해화 지음,13000,11700,1300,10%,650점,20181212,862
971,장르소설,민트의 세계,8936434349,9788936434342,3810,창비,듀나 지음,13800,12420,1380,10%,690점,20181024,1696
972,장르소설,앙상블 스타즈 1,K282534686,9791131986066,4830,영상출판미디어(주),"아키라 지음, Happy Elements 주식회사 그림, 이미지 옮김",7500,6750,750,10%,370점,20181107,923
973,장르소설,너의 의미 2,K212534782,9791129494511,4810,로크미디어,틸다킴 지음,12000,10800,1200,10%,600점,20181031,583
974,장르소설,원피스 노벨 에이스 1,K782534076,9791133487301,7830,대원씨아이(단행본),"히나타 쇼 지음, 오다 에이치로 원작",7000,6300,700,10%,350점,20180920,1794
