순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
892,예술/대중문화,콘텐츠디자인 스토리텔링,K402636041,9791128815935,93600,커뮤니케이션북스,변민주 지음,29800,29800,0,0%,890점,20200131,343
893,예술/대중문화,"벨 에포크, 아름다운 시대",893232025X,9788932320250,4600,현암사,"메리 매콜리프 지음, 최애리 옮김",26000,23400,2600,10%,"1,300점",20200115,6998
894,예술/대중문화,새로운 세기의 예술가들,8932320268,9788932320267,4600,현암사,"메리 매콜리프 지음, 최애리 옮김",26000,23400,2600,10%,"1,300점",20200115,3405
895,예술/대중문화,"작곡, 편곡자를 위한 코드진행 레시피",K972636135,9791189865399,13670,SRM(SRmusic),사이토 오사무 지음,15000,13500,1500,10%,750점,20200131,1795
896,예술/대중문화,연기하지 않는 연기,K042636627,9791196417826,4600,도레미엔터테인먼트,"해럴드 거스킨 지음, 이은주 옮김",18000,16200,1800,10%,900점,20191220,2471
897,예술/대중문화,동물귀 의인화 캐릭터 북,K532636121,9791160074543,13650,한즈미디어(한스미디어),"슈가오 지음, 김재훈 옮김",15000,13500,1500,10%,750점,20191224,3583
898,예술/대중문화,위대한 작곡가들의 삶 1,K982636417,9791188907250,4670,클,"해럴드 C. 숀버그 지음, 김원일 옮김",23000,20700,2300,10%,"1,150점",20200106,2100
899,예술/대중문화,그랩더기타 타브악보집 Season 1,K012636217,9791196211325,3670,그랩더기타,그랩더기타(혁쌤.오재쌤) 지음,19000,17100,1900,10%,950점,20191111,4502
900,예술/대중문화,할머니의 팡도르,K082636111,9791196484132,7650,오후의소묘,"안나마리아 고치 지음, 비올레타 로피즈 그림, 정원정.박서영 옮김",16000,14400,1600,10%,800점,20191202,4899
901,예술/대중문화,모나블‘s 캐릭터 연출,8960882917,9788960882911,13650,아이생각(디지털북스),원보연 지음,20000,18000,2000,10%,"1,000점",20191220,4150
902,예술/대중문화,겨울왕국 2 음악놀이북,8932637652,9788932637655,,삼호뮤직(삼호출판사),삼호뮤직 콘텐츠기획개발부 지음,6000,5400,600,10%,300점,20191130,1152
903,예술/대중문화,일러스트로 보는 유럽 복식 문화와 역사 1,8983790032,9788983790033,13650,혜지원,글림자 지음,20000,18000,2000,10%,"1,000점",20191031,2780
904,예술/대중문화,한국영화 100년 100경,8971999829,9788971999820,3680,돌베개,한국영화100년기념사업추진위원회 엮음,30000,27000,3000,10%,"1,500점",20191027,770
905,예술/대중문화,차차와 피아노 놀이 레슨 & 연주곡집 2 (스프링),8967211996,9788967211998,93670,삼호ETM,차영은 지음,15000,13500,1500,10%,750점,20191025,1845
906,예술/대중문화,컴퓨터패션디자인,8935405949,9788935405947,93590,교학연구사,손희순 외 지음,28000,28000,0,0%,840점,20190530,410
907,예술/대중문화,이태윤의 베이직 베이스,K362636462,9791189865276,13670,SRM(SRmusic),이태윤.최희철 지음,16000,14400,1600,10%,800점,20190923,3058
908,예술/대중문화,Musical Behavior and Therapy,K372635657,9791158903343,93670,이화여자대학교출판문화원,정현주 지음,20000,20000,0,0%,0점,20190830,363
909,예술/대중문화,예술적 상상력,K842636923,9791190030281,3100,어크로스,오종우 지음,17000,15300,1700,10%,850점,20191231,7381
910,예술/대중문화,일러스트와 만화를 위한 구도 노하우,8931461054,9788931461053,13650,영진.com(영진닷컴),"마츠오카 신지 지음, 김재훈 옮김",17000,15300,1700,10%,850점,20190627,6030
911,예술/대중문화,미장센,8992448805,9788992448802,94680,아모르문디,이종승 지음,9000,8100,900,10%,450점,20190430,1706
912,예술/대중문화,판타지 유니버스 창작 가이드,K232635086,9791189099206,3800,요다,"미야나가 다다마사 지음, 전홍식 옮김",40000,36000,4000,10%,"2,000점",20190417,4355
913,예술/대중문화,쉽고 재미있는 피아노 연주곡집,8970939393,9788970939391,93370,광문각,박주원 지음,15000,15000,0,0%,450점,20190318,343
914,예술/대중문화,디자인론,899659427X,9788996594277,13630,누하,김상규 지음,12000,10800,1200,10%,600점,20190228,837
915,예술/대중문화,난생 처음 한번 들어보는 클래식 수업 2,K082635964,9791162730263,3600,사회평론,민은기 지음,17000,15300,1700,10%,850점,20190308,6037
916,예술/대중문화,산해경 괴물첩,896088247X,9788960882478,13650,아이생각(디지털북스),"쳔스위.손쩬쿤 지음, 류다정 옮김",25000,22500,2500,10%,"1,250점",20190325,1355
917,예술/대중문화,미술치료의 이론과 실제,K372534152,9791163280590,93370,동문사(교재),장혜경 지음,23000,23000,0,0%,0점,20190215,429
918,예술/대중문화,SKY 캐슬 대본집 1,K212534842,9791189709822,4680,위즈덤하우스,유현미 지음,16800,15120,1680,10%,840점,20190313,1648
919,예술/대중문화,음악형식과 분석,8966854516,9788966854516,93670,음악세계,오이돈 지음,22000,19800,2200,10%,"1,100점",20181220,774
920,예술/대중문화,처음 배우는 오일파스텔,K702534419,9791188907427,13650,클,구현선 지음,17000,15300,1700,10%,850점,20181213,2141
921,예술/대중문화,해리 포터 마법 도구 금고,8983927240,9788983927248,3840,문학수첩,"조디 리벤슨 지음, 고정아 옮김",35000,31500,3500,10%,"1,750점",20181207,1070
