순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
504,소설/시/희곡,당신은 이미 소설을 쓰기 시작했다 (문고본),8960905690,9788960905696,3810,마음산책,이승우 지음,9000,8100,900,10%,450점,20190225,3009
505,소설/시/희곡,한 사람의 닫힌 문,8936424297,9788936424299,3810,창비,박소란 지음,9000,8100,900,10%,450점,20190131,3578
506,소설/시/희곡,나의 아름다운 이웃,K412534937,9791160261264,3810,작가정신,박완서 지음,14000,12600,1400,10%,700점,20190130,5091
507,소설/시/희곡,모스크바의 신사,8972758949,9788972758945,3840,현대문학,"에이모 토울스 지음, 서창렬 옮김",18000,16200,1800,10%,900점,20180622,16173
508,소설/시/희곡,곰탕 1,8950973758,9788950973759,4810,arte(아르테),김영탁 지음,13000,11700,1300,10%,650점,20180321,8925
509,소설/시/희곡,나무를 심은 사람,8974431149,9788974431143,3860,두레,"장 지오노 지음, 최수연 그림, 김경온 옮김",10000,9000,1000,10%,500점,20180310,12885
510,소설/시/희곡,"해리 포터와 저주받은 아이 1, 2부 (양장)",8983926759,9788983926753,3840,문학수첩,"J.K. 롤링.잭 손.존 티퍼니 원작, 잭 손 각색, 박아람 옮김",26000,23400,2600,10%,"1,300점",20171023,7894
511,소설/시/희곡,탄탈로스의 시학,8959667870,9788959667871,93810,태학사,박민영 지음,15000,13500,1500,10%,450점,20170616,1255
512,소설/시/희곡,한 스푼의 시간,8959130583,9788959130580,3810,위즈덤하우스,구병모 지음,12000,10800,1200,10%,600점,20160905,8357
513,소설/시/희곡,마음의 온도는 몇 도일까요?,8934993537,9788934993537,733810,주니어김영사,"정여민 시, 허구 그림",12000,10800,1200,10%,600점,20160808,9739
514,소설/시/희곡,최선의 삶,K432636210,9788954636858,3810,문학동네,임솔아 지음,10000,9000,1000,10%,500점,20150717,15496
515,소설/시/희곡,"필사의 힘 : 생텍쥐페리처럼, 어린 왕자 따라쓰기",K022433127,9791155519776,4810,미르북컴퍼니,앙투안 드 생텍쥐페리 원작,12800,11520,1280,10%,640점,20150710,10806
516,소설/시/희곡,존재의 세 가지 거짓말,8972915742,9788972915744,3860,까치,"아고타 크리스토프 지음, 용경식 옮김",16000,14400,1600,10%,800점,20141226,12477
517,소설/시/희곡,애거서 크리스티 에디터스 초이스 세트 - 전10권,8982731083,9788982731082,4840,황금가지,"애거서 크리스티 지음, 김남주 외 옮김",80000,72000,8000,10%,"4,000점",20040604,5200
518,소설/시/희곡,싯다르타,8993785430,9788993785432,4080,부북스,"헤르만 헤세 지음, 박광자 옮김",6000,5400,600,10%,300점,20130111,1490
519,소설/시/희곡,인형의 집,8937462486,9788937462481,4800,민음사,"헨릭 입센 지음, 안미란 옮김",8000,7200,800,10%,400점,20100630,9998
520,소설/시/희곡,어린 왕자,8954603092,9788954603096,4860,문학동네,"생 텍쥐페리 지음, 김화영 옮김",9500,8550,950,10%,470점,20070508,8621
521,소설/시/희곡,카탈로니아 찬가,8937460467,9788937460463,4840,민음사,"조지 오웰 지음, 정영목 옮김",10000,9000,1000,10%,500점,20010515,7040
522,소설/시/희곡,삶의 한가운데,8937460289,9788937460289,4850,민음사,"루이제 린저 지음, 박찬일 옮김",11000,9900,1100,10%,550점,19990625,10270
523,소설/시/희곡,발터 벤야민의 문예이론,8937415097,9788937415098,94800,민음사,발터 벤야민 지음,15000,13500,1500,10%,750점,19920801,4359
524,소설/시/희곡,현대문학 2021.3,K932739915,9771227234004,,현대문학(월간지),현대문학 편집부 지음,10000,9500,500,5%,270점,20210302,800
525,소설/시/희곡,대사들 1,893746375X,9788937463754,,민음사,"헨리 제임스 지음, 정소영 옮김",14000,12600,1400,10%,700점,20210219,1220
526,소설/시/희곡,나쁜 제안 1,8968970858,9788968970856,3810,가연,황한영 지음,13000,11700,1300,10%,650점,20210219,1530
527,소설/시/희곡,학전도시 애스터리스크 15,K712738420,9791134872533,,학산문화사(라이트노벨),"미야자키 유 지음, 오키우라 그림, 주원일 옮김",7000,6300,700,10%,350점,20210218,2630
528,소설/시/희곡,"나태주, 시간의 쉼표 (소장판)",K782738125,9791164389599,2810,서울문화사,나태주 지음,14000,12600,1400,10%,700점,20210222,1180
529,소설/시/희곡,푸코의 진자 - 상,893291267X,9788932912677,4880,열린책들,"움베르토 에코 지음, 이윤기 옮김",13800,12420,1380,10%,690점,20210220,1050
530,소설/시/희곡,천둥의 계절,K242738022,9791165299538,3830,고요한숨,"쓰네카와 고타로 지음, 이규원 옮김",15000,13500,1500,10%,750점,20210203,1375
531,소설/시/희곡,시가 사랑을 데리고 온다,K712738380,9791191209808,3810,&(앤드),나태주 엮음,14500,13050,1450,10%,720점,20210129,2920
532,소설/시/희곡,탐정은 이미 죽었다 2,K532737357,9791166255519,4830,영상출판미디어(주),"니고 쥬우 지음, 우미보즈 그림, 김민준 옮김",7500,6750,750,10%,370점,20210204,4930
533,소설/시/희곡,"나태주, 시간의 쉼표",K262633328,9791164389551,810,서울문화사,나태주 지음,15800,14220,1580,10%,790점,20201118,8808
534,소설/시/희곡,예감은 틀리지 않는다 (어나더커버 특별판),8963708381,9788963708386,,다산책방,"줄리언 반스 지음, 최세희 옮김",12800,11520,1280,10%,640점,20120326,24490
535,소설/시/희곡,경여년 : 오래된 신세계 - 상1,K352633901,9791197179112,4820,이연,"묘니 지음, 이기용 옮김",16500,14850,1650,10%,820점,20201015,3832
536,소설/시/희곡,죽은 이들의 뼈 위로 쟁기를 끌어라,8937479893,9788937479892,3890,민음사,"올가 토카르추크 지음, 최성은 옮김",15000,13500,1500,10%,750점,20200918,12652
537,소설/시/희곡,재혼황후 4 (일반판),K562633494,9791164792092,4810,해피북스투유,알파타르트 지음,14000,12600,1400,10%,700점,20200925,10848
538,소설/시/희곡,친구 여동생이 나한테만 짜증나게 군다 1,K772631930,9791127856427,4830,디앤씨미디어(주)(D&C미디어),"미카와 고스트 지음, 토마리 그림, 이승원 옮김",7800,7020,780,10%,390점,20200810,4806
539,소설/시/희곡,검은 꽃,K152631494,9791197021633,3810,복복서가,김영하 지음,11000,9900,1100,10%,550점,20200720,5631
540,소설/시/희곡,오버로드 14,K422631897,9791165247560,4830,영상출판미디어(주),"마루야마 쿠가네 지음, 김완 옮김, so-bin 그림",12000,10800,1200,10%,600점,20200801,16340
541,소설/시/희곡,상견니,K772630731,9791189604110,,리플레이,"지엔치펑 외 지음, 박선희.문경희 옮김",15800,14220,1580,10%,790점,20200714,7995
542,소설/시/희곡,기억 2,8932920346,9788932920344,,열린책들,"베르나르 베르베르 지음, 전미연 옮김",14800,13320,1480,10%,740점,20200624,44789
543,소설/시/희곡,기억 1,8932920338,9788932920337,,열린책들,"베르나르 베르베르 지음, 전미연 옮김",14800,13320,1480,10%,740점,20200530,46865
544,소설/시/희곡,나는 절대 저렇게 추하게 늙지 말아야지,K972639630,9791165507992,3810,아작,심너울 지음,14800,13320,1480,10%,740점,20200601,11401
545,소설/시/희곡,한국문학의 이해,8949947927,9788949947921,3810,경인문화사,한국문학의 이해 편찬위원회 지음,15000,14250,750,5%,450점,20190225,944
546,소설/시/희곡,해리 포터와 죽음의 성물 2 (양장),8983928085,9788983928085,4840,문학수첩,"J.K. 롤링 지음, 강동혁 옮김",21000,18900,2100,10%,"1,050점",20200228,6720
547,소설/시/희곡,아직 멀었다는 말,8954670636,9788954670630,3810,문학동네,권여선 지음,13500,12150,1350,10%,670점,20200214,25834
548,소설/시/희곡,해리 포터와 불사조 기사단 1 (양장),8983927933,9788983927934,4840,문학수첩,"J.K. 롤링 지음, 강동혁 옮김",24500,22050,2450,10%,"1,220점",20191220,7071
549,소설/시/희곡,창가의 토토,8934996307,9788934996309,3830,김영사,"구로야나기 테츠코 지음, 이와사키 치히로 그림, 권남희 옮김",13800,12420,1380,10%,690점,20190628,7907
550,소설/시/희곡,문학이론,8954656064,9788954656061,4800,문학동네,"폴 프라이 지음, 정영목 옮김",22000,19800,2200,10%,"1,100점",20190429,3038
551,소설/시/희곡,세월,K332635163,9791196632403,3860,1984Books,"아니 에르노 지음, 신유진 옮김",13800,12420,1380,10%,690점,20190315,5382
552,소설/시/희곡,책상은 책상이다,K002534520,9791189709211,3850,위즈덤하우스,"페터 빅셀 지음, 이용숙 옮김",10000,9000,1000,10%,500점,20181231,4411
553,소설/시/희곡,초판본 어린 왕자 (양장),K092534361,9791159039690,3860,더스토리,"앙투안 드 생텍쥐페리 지음, 김미정 옮김",9800,8820,980,10%,490점,20180903,6851
554,소설/시/희곡,갈매기의 꿈,K222532357,9791161570341,3840,나무옆의자,"리처드 바크 지음, 공경희 옮김, 러셀 먼슨 사진",12800,11520,1280,10%,640점,20180601,14538
555,소설/시/희곡,사람은 무엇으로 사는가 (러시아 원전 번역),8931009526,9788931009521,3890,문예출판사,"레프 톨스토이 지음, 이순영 옮김",8000,7200,800,10%,400점,20150620,5647
556,소설/시/희곡,길모퉁이에서 만난 사람,8998441063,9788998441067,3810,쓰다,양귀자 지음,12000,10800,1200,10%,600점,20150205,2235
