순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
124,전집/중고전집,New 초등 창의사고력 수학 팩토 키즈 원리 세트(전3권)/매스티안,K432633602,,,,,37800,34020,3780,10%,370점,20191201,40
125,전집/중고전집,(전2권)교과서 옆개념 잡는 초등과학 사전+ 수학사전 세트 (볼펜 증정),K472633697,,,주니어김영사,,41000,36900,4100,10%,410점,20200825,80
126,전집/중고전집,비커군 시리즈 3종+미터군1종 전4권 세트,K402633698,,,더숲,,52000,46800,5200,10%,520점,20000101,60
127,전집/중고전집,(독서노트증정) 사립초 4학년 필독서 전10권,K772633270,,,시공주니어,,113200,101880,11320,10%,"1,130점",20000101,80
128,전집/중고전집,[밝은미래]미래그래픽노블 1~3_엘 데포 외(3권)/미니노트,K982632021,,,밝은미래,,43000,38700,4300,10%,430점,20000101,128
129,전집/중고전집,수상한 시리즈 1~9권세트 도서관 식당 아파트 우리반 친구집 편의점 학원 화장실 운동장 가치동화/ 사은품 도서 2권+초등노트 2권증정   ,K952631354,,,북멘토(도서출판),,100000,90000,10000,10%,"1,000점",20200301,155
130,전집/중고전집,살아남은 자들 2부 다가오는 어둠 세트(1-5권) 전5권,K292631721,,,,,65000,58500,6500,10%,650점,20200710,105
131,전집/중고전집,(전16권)소마셈 P+A 정가인하세트(7세~초등1학년),K662631276,,,,,95200,85680,9520,10%,950점,20190719,68
132,전집/중고전집,하하호호 입체 팝업북 세트 팝업북  - 전10권(수첩+볼펜증정),K432631274,,,미세기,,137000,123300,13700,10%,"1,370점",20200205,65
133,전집/중고전집,[키출판사] 아주 쉽고 신나는 한글 읽기1~6권 세트,K372630836,,,키출판사,,64000,57600,6400,10%,640점,20000101,40
134,전집/중고전집,(비룡소)장군이네떡집+만복이네떡집+소원떡집 세트(전3권)(볼펜 사은품),K902630804,,,비룡소,,28500,25650,2850,10%,280점,20200429,242
135,전집/중고전집,[길벗스쿨] 기적의 받아쓰기 맞춤법 띄어쓰기 6권 세트 (열흘 만에 완성하는 한글 공부),K062630789,,,길벗스쿨,,58000,52200,5800,10%,580점,20000101,155
136,전집/중고전집,[노트1권증정][서울문화사]코믹메이플스토리 수학도둑 72번-74번(전3권),K132630360,,,서울문화사,,31500,28350,3150,10%,310점,20000101,60
137,전집/중고전집,[사은품증정][북로그컴퍼니]비밀의 숲 시즌 1- 2세트(전4권)-이수연 대본집 ,K232630262,,,북로그컴퍼니,,66000,59400,6600,10%,660점,20000101,120
138,전집/중고전집,카카오프렌즈 놀이한국사 1-4권 세트(전4권),K192639853,,,,,55200,49680,5520,10%,550점,20200306,165
139,전집/중고전집,마법천자문AR 정가인하 세트 C (21~30권) 개정판(전10권),K892639639,,,,,99000,89100,9900,10%,990점,20200416,70
140,전집/중고전집,대교 눈높이창의독서 선정도서 유아 세트: 안녕히 다녀왔습니다+늑대도 친구가 필요해[양장전2,K442639437,,,,,19600,17640,1960,10%,190점,20180516,60
141,전집/중고전집,(재정가)돼지 너구리 그림책 세트(전6권),K442639436,,,,,33000,33000,0,0%,330점,20110425,100
142,전집/중고전집,사회평론)용선생의 시끌벅적 한국사 1-10권 세트(스페셜판)(2016-2017)(전10권),K272639434,,,,,115000,103500,11500,10%,"1,150점",20160912,55
143,전집/중고전집,삼성출판사)한글 12주+받아쓰기 12주 1~3단계 세트(전6권),K782639432,,,,,30000,27000,3000,10%,300점,20171215,216
144,전집/중고전집,(전4권)암호클럽 5+6+7+8권 세트,K502639438,,,,,48000,43200,4800,10%,480점,20180720,140
145,전집/중고전집,(전4권)놓지 마 과학 6+7+8+9권 세트,K252639336,,,,,39200,35280,3920,10%,390점,20181130,65
146,전집/중고전집,친구+화난 마음안아주기 그림책세트(전2권),K052639334,,,,,24000,21600,2400,10%,240점,20190430,60
147,전집/중고전집,(전2권)한국을 빛낸 위인+세계를 바꾼 위인 세트,K262639333,,,,,30000,27000,3000,10%,300점,20140215,93
148,전집/중고전집,(전8권)우리아이 최고의 바른가치선택세트(오은영추천),K462639330,,,,,80000,72000,8000,10%,800점,20190715,101
149,전집/중고전집,(전7권)인물한국사+만들기한국사 세트,K622639237,,,,,71000,63900,7100,10%,710점,20190408,120
