순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
336,가정/요리/뷰티,싱그러운 허브 안내서,K442636732,9791190222143,6480,열매하나,"핫토리 아사미 지음, 류순미 옮김",14500,13050,1450,10%,720점,20200120,1658
337,가정/요리/뷰티,스퀘어 케이크,K202636824,9791125465447,13590,시대인,김지은 지음,14800,13320,1480,10%,740점,20200310,3736
338,가정/요리/뷰티,채소로 맛있게 구웠습니다 비건 베이킹,897067361X,9788970673615,13590,성안북스,박선홍 지음,25000,22500,2500,10%,"1,250점",20191125,2625
339,가정/요리/뷰티,파운드케이크,K812636005,9791164260690,13590,더테이블,장은영 지음,19000,17100,1900,10%,950점,20191210,5731
340,가정/요리/뷰티,알면 더 맛있는 향신료사전,K102636979,9791190118057,13590,BOOKERS(북커스),"실업지일본사 지음, 정세영 옮김",13500,12150,1350,10%,670점,20190923,1462
341,가정/요리/뷰티,종이접기 매니아를 위한 Origami PRO : 고대생물 종이접기편,8997772317,9788997772315,13630,한국종이접기협회,김진우 외 지음,22000,22000,0,0%,0점,20190826,5195
342,가정/요리/뷰티,맛불리 다이어트 연구소,8960517275,9788960517271,13590,비사이드,맛불리 지음,15000,13500,1500,10%,750점,20190726,5811
343,가정/요리/뷰티,칵테일은 어렵지 않아,8971906782,9788971906781,13590,그린쿡,"미카엘 귀도 지음, 고은혜 옮김",25000,22500,2500,10%,"1,250점",20190610,1550
344,가정/요리/뷰티,여자들의 섹스북,K722635115,9791155311059,3300,이매진,한채윤 지음,13000,11700,1300,10%,650점,20190603,5111
345,가정/요리/뷰티,오늘도 배부른 다이어트,K452635001,9791159000522,13590,포북(for book),김옥란 지음,18000,16200,1800,10%,900점,20190601,1681
346,가정/요리/뷰티,패턴 학교 4 : 원피스 편,K252635591,9791187113331,14590,이아소,"마루야마 하루미 지음, 황선영 옮김, 문수연 감수",21000,18900,2100,10%,"1,050점",20190520,4152
347,가정/요리/뷰티,오비츠11 인형옷 패턴 교과서,K352534151,9791188726295,13630,라의눈,"아라키 사와코 지음, 고현정 옮김",20000,18000,2000,10%,"1,000점",20190220,2845
348,가정/요리/뷰티,이유있는 바리스타,K672534527,9791196482503,3590,커피비평가협회,박영순 외 지음,29000,26100,2900,10%,"1,450점",20190107,761
349,가정/요리/뷰티,블랭킷 코바늘뜨기,K692534328,9791187616481,13630,북핀,하프너 린센 지음,18000,16200,1800,10%,900점,20190130,1460
350,가정/요리/뷰티,치치의 사계절 장미 정원,K442534615,9791189709068,3520,위즈덤하우스,김치영 지음,18000,16200,1800,10%,900점,20181221,1462
351,가정/요리/뷰티,식감이 살아있는 스콘 & 비스킷,K482534419,9791187616559,13590,북핀,"와카야마 요코 지음, 김정명 옮김",14000,12600,1400,10%,700점,20190115,1115
352,가정/요리/뷰티,디즈니 베이비돌 손뜨개 인형옷 : 라푼젤,8998317931,9788998317935,14630,참돌,끌림 지음,3300,2970,330,10%,160점,20180927,3957
353,가정/요리/뷰티,결혼과 가족,8942611273,9788942611270,93330,창지사,신용주.김혜수 지음,20000,20000,0,0%,0점,20180709,458
354,가정/요리/뷰티,위스키는 어렵지 않아,8971906537,9788971906538,13590,그린쿡,"미카엘 귀도 지음, 임명주 옮김",25000,22500,2500,10%,"1,250점",20180710,2194
355,가정/요리/뷰티,한국인이 좋아하는 중국요리,8997686976,9788997686971,13590,이밥차(그리고책),여경래.여경옥 지음,14800,13320,1480,10%,740점,20180625,1879
356,가정/요리/뷰티,라리라라 곤충 손뜨개 인형 코바늘 패턴북,K362532558,9791188601066,13630,참돌,"리디아 트레셀트 지음, 문소영 옮김, 조수연 감수",4400,3960,440,10%,220점,20180530,3678
357,가정/요리/뷰티,꿈꾸던 전원주택을 짓다,8998599457,9788998599454,13590,카멜북스,이동혁 지음,20000,18000,2000,10%,"1,000점",20180528,2010
358,가정/요리/뷰티,피부미용학 (한영숙 외),8956167699,9788956167695,,청구문화사,한영숙 외 지음,25000,25000,0,0%,0점,20180310,485
359,가정/요리/뷰티,히데코의 사계절 술안주 春 : 와인편,K332532623,9791196091958,13590,맛있는책방,나카가와 히데코 지음,12000,10800,1200,10%,600점,20180329,1802
360,가정/요리/뷰티,메이크업 베이직,K842532317,9791158135539,93590,구민사,이강미.김찬수.서은혜 지음,22000,22000,0,0%,660점,20180302,422
361,가정/요리/뷰티,마들렌,8992119674,9788992119672,13590,청출판,해피해피케이크 지음,12000,10800,1200,10%,600점,20180227,3230
362,가정/요리/뷰티,기초페이스 & 바디트리트먼트,K292532694,9791186739518,93590,메디시언,이애숙 외 지음,18000,17100,900,5%,900점,20180201,441
363,가정/요리/뷰티,365일 소박한 레시피와 일상,K162532597,9791188694143,13590,디자인이음,"와타나베 유코 지음, 부윤아 옮김",13000,11700,1300,10%,650점,20180205,2301
364,가정/요리/뷰티,마들렌.피낭시에,8959526010,9788959526017,13590,제우미디어,"쇼모토 사치코 지음, 서수지 옮김",14000,12600,1400,10%,700점,20171201,2054
365,가정/요리/뷰티,가장 쉬운 고양이 자수,K412531872,9791133450176,13590,니들북,"아사가 나오코 외 지음, 박선정 옮김",11000,9900,1100,10%,550점,20170520,1071
366,가정/요리/뷰티,파충류.양서류 종이접기,K112531660,9791158950705,13630,봄봄스쿨,"후지모토 무네지 지음, 신현주 옮김",12800,11520,1280,10%,640점,20170515,1499
367,가정/요리/뷰티,음식과 요리,K862536996,9791195650149,3570,이데아,"해럴드 맥기 지음, 이희건 옮김",88000,79200,8800,10%,"4,400점",20170302,4362
368,가정/요리/뷰티,프랑스 화이트워크 A to Z,8969521240,9788969521248,14630,경향BP,"컨트리 범킨 지음, 김혜연 옮김, 헬렌정 감수",3600,3240,360,10%,180점,20161004,5314
369,가정/요리/뷰티,내가 좋아하는 조리 도구와 식재료,K752535105,9791160070460,13590,한즈미디어(한스미디어),"와타나베 유코 지음, 방영옥 옮김",7000,6300,700,10%,350점,20160829,1875
370,가정/요리/뷰티,파리의 부엌,K762535195,9791156756606,13590,벤치워머스,"데이비드 리보비츠 지음, 유나영 옮김, 김형석 감수",39800,35820,3980,10%,"1,990점",20160801,983
371,가정/요리/뷰티,단독주택 리모델링 무조건 따라하기,894754082X,9788947540827,13610,한국경제신문i,이종민 지음,20000,18000,2000,10%,"1,000점",20160603,1776
372,가정/요리/뷰티,무인양품 심플 수납법,K432434147,9791195761104,13590,북스토리라이프,"학연출판사 편집부 엮음, 노경아 옮김",4000,3600,400,10%,200점,20160501,4005
373,가정/요리/뷰티,무궁무진한 김밥의 맛,K522434847,9791185473161,14590,레시피팩토리,레시피팩토리 라이브러리 엮음,8800,7920,880,10%,440점,20160329,2189
374,가정/요리/뷰티,공간을 쉽게 바꾸는 조명,K332434033,9791186000304,13610,마티,"안자이 테쓰 지음, 박은지 옮김, 고기영 감수",24000,21600,2400,10%,"1,200점",20160310,1349
375,가정/요리/뷰티,화장품 과학,K492434419,9791158080617,93590,자유아카데미,박외숙 지음,20000,20000,0,0%,"1,000점",20160125,610
376,가정/요리/뷰티,백종원이 추천하는 집밥 메뉴 54,8926396851,9788926396858,13590,서울문화사,백종원 지음,9900,8910,990,10%,490점,20160120,15207
377,가정/요리/뷰티,몸을 살리는 자연식 밥상 365,8969930078,9788969930071,13590,수작걸다,김옥경 지음,22000,19800,2200,10%,"1,100점",20151207,2344
378,가정/요리/뷰티,에릭 케제르의 정통 프랑스 빵 레시피,8998317737,9788998317737,13590,참돌,에릭 케제르.장 필립 드 토낙 지음,11000,9900,1100,10%,550점,20151001,1819
379,가정/요리/뷰티,부엌의 화학자,K562434112,9791186900024,3430,더숲,"라파엘 오몽.티에리 막스 지음, 김성희 옮김",13000,11700,1300,10%,650점,20160127,2179
