순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
504,경제경영,만화로 보는 맨큐의 경제학 1,K072532088,9791195788583,7320,이러닝코리아(eLk),"그레고리 맨큐 지음, 김용석.김기영 엮음, 채안 그림",20000,18000,2000,10%,"1,000점",20180102,5856
505,경제경영,재무회계이론 (반선섭 외),8955016123,9788955016123,93320,신영사,반선섭.박창래.여은정 지음,25000,25000,0,0%,0점,20170715,1317
506,경제경영,송사무장의 부동산 공매의 기술,K612536161,9791187799016,13320,지혜로,송희창 지음,18000,16200,1800,10%,900점,20161228,13312
507,경제경영,광고는 밥이다,8978061788,9788978061780,4320,한신대학교출판부,강석원 지음,13000,13000,0,0%,650점,20141125,1030
508,경제경영,이훈영 교수의 마케팅 조사론,8959723347,9788959723348,93320,청람,이훈영 지음,35000,35000,0,0%,0점,20130820,1348
509,경제경영,앨빈 토플러 청소년 부의 미래,8935206903,9788935206902,3320,청림출판,"앨빈 토플러.하이디 토플러 지음, 이노을 엮음, 유남영 그림, 김주현 감수",12800,11520,1280,10%,640점,20070520,9136
510,경제경영,보수적인 투자자는 마음이 편하다,899137803X,9788991378032,3320,굿모닝북스,"필립 피셔 지음, 박정태 옮김",9800,8820,980,10%,490점,20050710,8667
511,경제경영,답답해 죽느니 내가 직접 만드는 유튜브동영상 with 키네마스터,K042738524,9791197193569,13000,애드앤미디어,정신선.최인근 지음,18000,16200,1800,10%,900점,20210222,1320
512,경제경영,교실에서 바로 쓰는 원격 수업 만능 틀,K322738924,9791158392437,13000,위키북스,박경인.배준호.정다운 지음,18000,16200,1800,10%,900점,20210218,2495
513,경제경영,당당하게 세금 안 내는 절세 노하우,8955336020,9788955336023,13320,새로운제안,이병권 지음,17000,15300,1700,10%,850점,20210128,1005
514,경제경영,주택임대사업자의 모든 것,K412737251,9791163060376,13320,DTW(더존테크윌),지병근.지병규.김영선 지음,25000,22500,2500,10%,"1,250점",20210115,3200
515,경제경영,넛지의 천재들,8901247798,9788901247793,3320,리더스북,"제즈 그룸.에이프릴 벨라코트 지음, 홍선영 옮김",16000,14400,1600,10%,800점,20210111,4215
516,경제경영,일러스트로 바로 이해하는 가장 쉬운 마케팅,K282737364,9791196784164,4320,더퀘스천,"조사연 옮김, 히라노 아쓰시 칼 감수",14000,12600,1400,10%,700점,20201223,2330
517,경제경영,스타트업 아이템 발굴부터 투자 유치까지,K712736231,9791190826297,3320,유노북스,임성준 지음,16000,14400,1600,10%,800점,20210111,3040
518,경제경영,합법적으로 세금 안 내는 110가지 방법 : 부동산편,K872736779,9791157746699,13320,아라크네,신방수 지음,16000,14400,1600,10%,800점,20210105,3650
519,경제경영,한 권으로 끝내는 개인사업자 절세 공부,K942736462,9791165213541,13320,길벗,"한지온 지음, 홍유연 그림",16000,14400,1600,10%,800점,20201125,5535
520,경제경영,슈퍼리치들에게 배우는 돈 공부,K222735248,9791158740993,3320,미디어숲,신진상 지음,16800,15120,1680,10%,840점,20210110,9040
521,경제경영,경제기사를 읽으면 주식투자가 쉬워집니다,K482735212,9791160023091,3320,메이트북스,박지수 지음,16000,14400,1600,10%,800점,20201201,10035
522,경제경영,무역의 힘,K992633313,9791190030694,3320,어크로스,"프레드 P. 혹버그 지음, 최지희 옮김",16800,15120,1680,10%,840점,20201027,2643
523,경제경영,초격차 : 리더의 질문,K432632927,9791165342159,3320,쌤앤파커스,권오현 지음,18000,16200,1800,10%,900점,20200910,18552
524,경제경영,회계학 레시피,8958635827,9788958635826,93320,"유비온(랜드스쿨,패튼스쿨)",고윤성 지음,28000,25200,2800,10%,"1,400점",20200901,765
525,경제경영,주식의 쓸모,K582631174,9791190224475,3320,시목(始木),"앤드류 할램 지음, 이광희 옮김",15800,14220,1580,10%,790점,20200714,6755
526,경제경영,구루들의 투자법,K622639210,9791189318185,3320,이콘,"찰리 티안 지음, 조성숙 옮김",15000,13500,1500,10%,750점,20200512,4784
527,경제경영,힘든 시대를 위한 좋은 경제학,K682639581,9791185585895,93320,생각의힘,"아비지트 배너지.에스테르 뒤플로 지음, 김승진 옮김",27000,24300,2700,10%,"1,350점",20200511,8465
528,경제경영,선물주는산타의 주식투자 시크릿,K062638440,9791162541395,3320,비즈니스북스,선물주는산타 지음,16000,14400,1600,10%,800점,20200416,25553
529,경제경영,국제운송물류론,K312638933,9791156858836,93320,한올출판사,전순환 지음,35000,35000,0,0%,"1,750점",20200325,1068
530,경제경영,회계원리 (김확열 외),8946807067,9788946807068,13320,무역경영사,김확열.최상문 지음,13000,13000,0,0%,390점,20200310,1453
531,경제경영,호텔경영의 이해 (이순구),8945649883,9788945649881,93320,대왕사,이순구.박미선 지음,22000,22000,0,0%,660점,20200305,1050
532,경제경영,생산.서비스 운영관리,K452638507,9791186674666,93320,지필미디어,"Gerard Cachon 외 지음, 장병윤 외 옮김",36000,36000,0,0%,"1,080점",20200228,1280
533,경제경영,응급 환자 대처,K162638483,9791156858645,93320,한올출판사,최성수 지음,12800,12800,0,0%,640점,20200210,884
534,경제경영,꼼꼼한 아마존 셀러 가이드북,K012636580,9791157831647,13320,e비즈북스,서주영 지음,28500,25650,2850,10%,"1,420점",20191030,4521
535,경제경영,더 골 1 The Goal,K752635242,9791157685301,4320,동양북스(동양문고),"엘리 골드렛 지음, 강승덕.김일운.김효 옮김",22000,19800,2200,10%,"1,100점",20190830,7646
536,경제경영,New 대한민국 주식투자 산업.업종 종합분석,K952635298,9791187648048,13320,한국주식가치평가원,류종현.최순현.조기영 지음,22000,19800,2200,10%,"1,100점",20190513,3171
