순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
329,초등학교참고서,"영재 사고력 수학 1031 초급 B (도형, 측정)",8962432897,9788962432893,63410,시매쓰,시매쓰수학연구소 지음,13000,11700,1300,10%,650점,20130415,12053
330,초등학교참고서,미국교과서 읽는 리딩 Easy 1 (교재 + 워크북),8974578298,9788974578299,14740,키출판사,e-Creative Contents.Michael Aaron Putlack 지음,15000,13500,1500,10%,750점,20100412,19996
331,초등학교참고서,기탄 수학 K단계 2집,8926001385,9788926001387,74410,기탄교육,기탄교육연구소 엮음,5000,4500,500,10%,250점,20081027,21900
332,초등학교참고서,개념 + 유형 파워 초등 수학 6-2 (2021년),K702737455,9791166090202,,비상교육,비상교육 편집부 지음,16000,14400,1600,10%,800점,20210201,3915
333,초등학교참고서,우공비 일일수학 초등 3-1 (2021년),8928330793,9788928330799,64410,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,11000,9900,1100,10%,550점,20201202,6010
334,초등학교참고서,디딤돌 초등 수학 기본 2-1 (2021년),8926158845,9788926158845,63410,디딤돌,디딤돌 초등 편집부 지음,15000,13500,1500,10%,750점,20201126,6265
335,초등학교참고서,디딤돌 초등 수학 기본 5-2 (2021년),8926159426,9788926159422,63410,디딤돌,천병수 외 지음,15000,13500,1500,10%,750점,20201110,5950
336,초등학교참고서,디딤돌 초등 수학 문제유형 6-1 (2021년),892615906X,9788926159064,63410,디딤돌,디딤돌 초등 편집부 엮음,13500,12150,1350,10%,670점,20200928,5779
337,초등학교참고서,초등 국어 한자가 어휘력이다 1단계 : 초등 1~2학년 추천,K372631618,9791165260309,64710,키출판사,키 초등학습방법연구소 지음,13000,11700,1300,10%,650점,20200731,9864
338,초등학교참고서,신사고 쎈 초등 수학 1-1 (2021년),8928329914,9788928329915,64410,좋은책신사고,홍범준.신사고초등콘텐츠연구회 지음,14000,12600,1400,10%,700점,20200710,4442
339,초등학교참고서,빨라지고 강해지는 이것이 도형이다 D1 : 평면도형의 이동,K832630576,9791134702175,63410,시매쓰,시매쓰수학연구소 지음,11000,9900,1100,10%,550점,20200615,4354
340,초등학교참고서,우공비 일일사회 6-1,8928328977,9788928328970,64300,좋은책신사고,신사고초등콘텐츠연구회 지음,11000,9900,1100,10%,550점,20191227,7032
341,초등학교참고서,똑똑한 하루 빅터 연산 3A,K502636707,9791125948520,,천재교육,최용준.천재교육 편집부 지음,9000,8100,900,10%,450점,20191125,11546
342,초등학교참고서,소마셈 B단계 1~8 세트 - 전8권,K752635735,9791158851033,64410,soma(소마사고력수학),소마사고력수학연구소 지음,47600,42840,4760,10%,"2,380점",20190702,6836
