순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
725,사회과학,사회복지개론,896218351X,9788962183511,93330,Cengage Learning,"Charles Zastrow 지음, 백종만 외 옮김",28000,28000,0,0%,840점,20130830,1292
726,사회과학,유아음악교육,8963525228,9788963525228,93370,공동체,하정희.조영진.강혜정 지음,18000,18000,0,0%,900점,20130710,1339
727,사회과학,학습상담,8999700267,9788999700262,93180,학지사,이재규 외 지음,18000,18000,0,0%,900점,20130422,1934
728,사회과학,국가는 왜 실패하는가,8952766989,9788952766984,3300,시공사,"대런 애쓰모글루 외 지음, 최완규 옮김, 장경덕 감수",25000,22500,2500,10%,"1,250점",20120927,7773
729,사회과학,도덕교육의 이해,897418043X,9788974180430,93370,인간사랑,추병완 지음,29000,27550,1450,5%,"1,450점",20111120,1959
730,사회과학,소녀들의 심리학,8963720373,9788963720371,3180,양철북,"레이철 시먼스 지음, 정연희 옮김",15000,13500,1500,10%,750점,20110228,6753
731,사회과학,대공무기학,8984581429,9788984581425,93550,골드(골드기술사),이영욱.권호영 지음,15000,13500,1500,10%,750점,20060302,1069
732,사회과학,아동미술,K682739138,9791190221726,93370,지식공동체,유희정 지음,19000,19000,0,0%,570점,20210225,930
733,사회과학,법철학,K952739039,9791191278248,3300,교유서가,"레이먼드 웍스 지음, 박석훈 옮김",14500,13050,1450,10%,430점,20210305,2210
734,사회과학,"여성, 정치를 하다",8937413752,9788937413759,3800,민음사,장영은 지음,15000,13500,1500,10%,750점,20210308,4410
735,사회과학,리셋 대한민국,K142738322,9791188285877,3300,오픈하우스,"우석훈.박용진.김세연 지음, 공희준 정리",18000,16200,1800,10%,900점,20210222,2030
736,사회과학,정책학 원론,8976447751,9788976447753,93350,대영문화사,백승기 지음,33000,33000,0,0%,"1,650점",20210205,910
737,사회과학,교실에서 바로 쓰는 원격 수업 만능 틀,K322738924,9791158392437,13000,위키북스,박경인.배준호.정다운 지음,18000,16200,1800,10%,900점,20210218,2495
738,사회과학,소명으로서의 정치,8964373677,9788964373675,94300,후마니타스,"막스 베버 지음, 박상훈 옮김, 최장집 해제",15000,13500,1500,10%,750점,20210222,1215
739,사회과학,인문학은 성경을 어떻게 만나는가,K692738287,9791189303457,3190,샘솟는기쁨,박양규 지음,16500,14850,1650,10%,820점,20210127,3205
740,사회과학,"나, 여기 있어요",K072737264,9791187064596,7810,교양인,디담.브장 지음,16000,14400,1600,10%,800점,20201225,6750
741,사회과학,사회복지 프로그램 개발과 평가,8959125350,9788959125357,93330,도서출판 신정,박재연.배은경 지음,18000,18000,0,0%,540점,20210210,770
742,사회과학,장애의 역사,896262351X,9788962623512,3330,동아시아,"킴 닐슨 지음, 김승섭 옮김",18000,16200,1800,10%,900점,20201105,6481
743,사회과학,정신건강론 (김미영 외),8942613535,9788942613533,93330,창지사,김미영.권신영.이무영 지음,20000,20000,0,0%,600점,20200819,812
744,사회과학,법정에 선 수학,K942632701,9791187147589,3410,아날로그(글담),"레일라 슈넵스.코랄리 콜메즈 지음, 김일선 옮김",16000,14400,1600,10%,800점,20200905,5127
745,사회과학,팬데믹 패닉,K342630702,9791164050680,3330,북하우스,"슬라보예 지젝 지음, 강우성 옮김",15000,13500,1500,10%,750점,20200626,9474
746,사회과학,공리주의,K452630592,9791190878142,,현대지성,"존 스튜어트 밀 지음, 이종인 옮김",7700,6930,770,10%,380점,20200618,4133
747,사회과학,디지털 리터러시 교실,K422639969,9791155642023,3370,북스토리,박일준.김묘은 지음,20000,18000,2000,10%,"1,000점",20200420,1384
748,사회과학,이수정 이다혜의 범죄 영화 프로파일,8937491303,9788937491306,3330,민음사,이수정 외 지음,18000,16200,1800,10%,900점,20200331,26847
749,사회과학,망명과 자긍심,8965642493,9788965642497,3300,현실문화,"일라이 클레어 지음, 전혜은.제이 옮김",16000,14400,1600,10%,800점,20200401,7060
750,사회과학,사회복지행정론 (황희숙),8942613004,9788942613007,93330,창지사,황희숙 지음,20000,20000,0,0%,600점,20200224,945
751,사회과학,퀀텀Quantum취업 뛰는 Job 나는 Job,8958098023,9788958098027,3370,정민사,심태은.김유천.김수현 지음,12000,12000,0,0%,360점,20200225,1025
752,사회과학,장애인복지론 (이채식 외),8942612768,9788942612765,,창지사,이채식 외 지음,22000,22000,0,0%,660점,20200212,1176
753,사회과학,강점관점 해결중심 사례관리,8999720284,9788999720284,93330,학지사,노혜련 지음,15000,15000,0,0%,450점,20200225,1455
754,사회과학,세계일주로 배우는 사회탐구,K742636104,9791130308722,3300,박영사,김정렬 지음,18000,18000,0,0%,180점,20191125,1008
755,사회과학,경찰관속으로,K692636786,9791196295561,3810,이후진프레스,원도 지음,14000,12600,1400,10%,700점,20190927,9011
756,사회과학,가족복지론 (원영희 외),8999717909,9788999717901,93330,학지사,원영희.손화희 지음,19000,19000,0,0%,570점,20190910,1260
757,사회과학,아동안전관리 (구경선 외),8958097523,9788958097525,93370,정민사,구경선 외 지음,20000,20000,0,0%,600점,20190812,1337
758,사회과학,가족관계,895912494X,9788959124947,93590,도서출판 신정,정현숙.유계숙 지음,18000,18000,0,0%,540점,20190910,1112
759,사회과학,세계는 왜 싸우는가?,8934996366,9788934996361,3300,김영사,김영미 지음,14800,13320,1480,10%,740점,20190715,6177
760,사회과학,청소년문제와 보호,8999409074,9788999409073,93330,양서원(박철용),천정웅.이지민.성윤숙 지음,18000,18000,0,0%,0점,20190305,1050
761,사회과학,지역사회복지실천론,8999792641,9788999792649,93330,학지사,지은구.조성숙 지음,19000,19000,0,0%,570점,20190320,854
762,사회과학,상법총칙 상행위법 (최정식),8944500452,9788944500459,,삼영사,최정식 지음,29000,29000,0,0%,"1,450점",20190302,920
763,사회과학,국제거래법,8984118079,9788984118072,93360,세창출판사(세창미디어),이기수.신창섭 지음,38000,38000,0,0%,"1,900점",20190302,946
764,사회과학,놀이로 풀어보는 유치원 학급운영,K312534625,9791196360177,13370,교육과실천,정유진.정나라 지음,18000,16200,1800,10%,900점,20190118,6420
765,사회과학,국제분쟁의 이해,8946065850,9788946065857,93340,한울(한울아카데미),"조지프 나이 지음, 양준희.이종삼 옮김",27000,27000,0,0%,270점,20181217,1911
766,사회과학,성인학습 및 상담론,8999716651,9788999716652,93370,학지사,최윤정 지음,19000,19000,0,0%,570점,20181010,1344
767,사회과학,유아교육개론 (김금주 외),8999716384,9788999716386,93370,학지사,김금주 외 지음,20000,20000,0,0%,600점,20180915,882
768,사회과학,영유아 수학교육,895809558X,9788958095583,93370,정민사,유연화.엄소명.서정연 지음,19000,19000,0,0%,0점,20200225,1076
769,사회과학,영유아 놀이지도,8999407586,9788999407581,,양서원(박철용),이경화 외 지음,19000,19000,0,0%,0점,20180520,1207
770,사회과학,인간행동과 사회환경 (고명수 외),8958096195,9788958096191,93330,정민사,고명수 외 지음,19000,19000,0,0%,0점,20180315,1458
771,사회과학,영.유아 교수-학습 방법,K752532031,9791161051840,93370,공동체,강민정.김민희.배소연 지음,22000,22000,0,0%,660점,20180226,1802
772,사회과학,사회복지조사방법론 (최선희),K082532937,9791161052595,93330,공동체,최선희 지음,18000,18000,0,0%,540점,20180305,1626
