순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
821,잡지,"프리랜서 매거진 &lt;Free, not free 프리 낫프리&gt;",K362636844,9772635871003,,더스토리B(계간),프리낫프리 편집부 지음,18000,18000,0,0%,0점,20191203,493
822,잡지,바질 Basil : V.08 청소,K192636628,9791196666071,13330,윌든,바질 편집부 엮음,13000,11700,1300,10%,650점,20191228,297
823,잡지,아트콜렉티브 소격 1호 : 바버라 크루거 Barbara Kruger,K632636021,9772713499006,94,아트콜렉티브 소격,아트콜렉티브 소격 편집부 지음,10000,9000,1000,10%,450점,20191224,593
824,잡지,비릿 be:lit Vol.2,K702636920,9772671562002,,책읽는저녁,비릿 편집부.박정윤 지음,10000,9000,1000,10%,450점,20191130,260
825,잡지,매거진 B (Magazine B) Vol.80 : MONTBLANC,K022636928,9791160360875,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,16000,15200,800,5%,460점,20191220,150
826,잡지,어피스오브 Vol.1,K892636517,9791188694563,4600,디자인이음,백수린 외 지음,15000,14250,750,5%,450점,20191217,503
827,잡지,매거진 B (Magazine B) Vol.82 발리 (BALI),K662636510,9791160360974,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,18000,17100,900,5%,520점,20191216,2497
828,잡지,올챙이 발가락 : 2019.겨울호,8963729079,9788963729077,73800,양철북,한국글쓰기교육연구회 지음,3000,3000,0,0%,0점,20191212,662
829,잡지,보스토크 VOSTOK 매거진 18호,K782636813,9791170370208,3660,보스토크프레스,보스토크 프레스 편집부 엮음,16000,14400,1600,10%,720점,20191130,810
830,잡지,미스테리아 27호,K772636602,9772384289005,,엘릭시르,미스테리아 편집부 지음,13000,12350,650,5%,380점,20191130,2865
831,잡지,바질 Basil : V.07 탄소발자국,K762636602,9791196666064,13330,윌든,바질 편집부 엮음,13000,11700,1300,10%,650점,20191128,230
832,잡지,EBS FM Radio 입이 트이는 영어 2019년 6월~2019년 8월호 세트 (교재 3권 + 방송내용수록 MP3 CD 3장),8900447289,9788900447286,13740,동아출판(방송교재),이현석 지음,30000,28500,1500,5%,900점,20191121,256
833,잡지,매거진 B (Magazine B) Vol.81 : 소호하우스 (SOHO HOUSE),K292636803,9791160360943,3070,JOH & Company (제이오에이치),JOH & Company (제이오에이치) 편집부 지음,15000,14250,750,5%,430점,20191115,1391
834,잡지,Breathe 4호,K762636799,9772636030003,94,브리드코리아(계간지),Breathe 편집부 지음,15000,13500,1500,10%,680점,20191025,842
835,잡지,Graphic 그래픽 44호,K992636188,9771975790005,92,프로파간다(잡지),프로파간다 편집부 지음,19000,17100,1900,10%,510점,20191015,924
836,잡지,칠체대자전 七體大字典 . 서예. 서도 ,K722636985,,,성지학사,,80000,72000,8000,10%,800점,20181015,78
837,잡지,올챙이 발가락 : 2019.가을호,8963729060,9788963729060,73800,양철북,한국글쓰기교육연구회 지음,3000,3000,0,0%,0점,20191010,632
838,잡지,뉴필로소퍼 2019 8호,K942636677,,,바다출판사,뉴필로소퍼 편집부 엮음,15000,14250,750,5%,150점,20191004,4345
839,잡지,민들레 Vol.125,K202636476,9771739650606,,민들레,격월간 교육전문지 『민들레』 지음,9500,9020,480,5%,250점,20190930,506
840,잡지,미스테리아 26호,K742636277,9772384289005,,엘릭시르,미스테리아 편집부 지음,13000,12350,650,5%,380점,20190930,2099
