ISBN13,rating,review
9791164131686,10,저희딸이 흔한남매를 너무 좋아해서 평소 리뷰를 작성하지 않는 엄마가 이렇게 응모하느라 글을 남기네요^^사인회에 가고 싶다고 엄청 기대하네요....^^꼭 뽑아주세요흔한남매 사랑해요~~~~
9791164131686,10,본 리뷰는 출판사 경품이벤트 응모용으로 작성하였습니다  아이가 무척 좋아하는 유튜브채널 흔한남매 책으로 출간되어 구입하고 시사회 초대권도 기대해봅니다  출간 축하드리고 시사회당첨도 되기를  기다릴께요~~♡♡
9791164131686,10,‘본 리뷰는 출판사 경품이벤트 응모용으로 작성하였습니다.‘흔한남매를 재미있게 보는 모습을 엄마가 보아서 이 코믹북을 사주셨어요! 당첨이 될지 기대되고 당첨 되었으면 좋겠어요!흔한남매 사랑해요♡
9791164131686,10,‘본 리뷰는 출판사 경품이벤트 응모용으로 작성하였습니다.‘딸과함께 흔한남매 매일마다 보고있어요! 매일 웃으며 봐요꼭 당첨되고 싶네요~^^딸과함께 당첨되어서 흔한남매 실물 영접하고 싶네요♡♡흔한남매 너무 좋아요!
9791164131686,10,"""본 리뷰는 출판사 경품이벤트 응모용으로 작성하였습니다.""흔한 남매 온가족이 좋아해요^^도서출판 축하합니다~초등3 딸이 사인회초대권 엄청 기달립니다 부탁드려요♥다음 흔한남매 2권 3권 계속 출판해주세요"
9791164131686,10,글남겨야 팬사인회가는줄도 모르고 있다가 오늘에서야 알았네요ㅠㅠ 7살딸아이가 매일보는데 아깝네요..
9791164131686,10,˝본 리뷰는 출판사 경품이벤트 응모용으로 작성하였습니다˝저희집 주말은 흔남보는 시간이 따로 있을정도로 너무너무 좋아합니다. 흔남덕분에 온가족이 모여서 낄낄깔깔 거리며 웃고 즐거운시간보냅니다~ 팬사인회에 온가족이 가서 보고싶습니다~
9791164131686,10,"“본 리뷰는 출판사 경품 이벤트 응모용으로 작성 하였습니다” 제가 흔한남매을 엄청 좋합니다!근데 이번 영상에 흔한남매책이 나온다고 해서 얼마나 반갑고,설레었는지 몰라요. 그래서 바로 알라딘에서 책을 구매 했습니다! 제가 좋아하는 흔한 남매의 싸인회에 가게해주세요! 부탁합니다!"
9791164131686,10,저희 9살딸이 흔남의 완전팬이에요~팬사인회 너무 가고싶어하네여~유투브로도 자주보고 TV로도 열심히 시청중이에요~지난주에 책 예약주문 해달라고 해서 주문했는데 매일매일 설레는마음으로 기다리고 있네요^^
9791164131686,10,˝본 리뷰는 출판사 경품 이벤트 응모용으로 작성하였습니다.˝울 초3아들이 너무 좋아하는 두분입니다~ 저도 옆에서 뭐보나 구경하다가 같이 보게 되었어요. 이제는 제가 더 팬이예요 ㅋㅋㅋ 구독과 좋아요 꾹꾹 누
9791164131686,10,평소 흔한남매 유튜브를 즐겨보는 아들위해 주문했습니다.엄마다 일하러 가면 걱정할까봐 친구들과 놀러 나가지도 못하고 외로울때 항상 친구가 되어주고 즐겁게 해주기도 하구요. 이번엔 아들이 너무나 간절히 바라는 소원이라고 합니다. 부디 당첨되길 기도합니다^^
9791164131686,10,˝본 리뷰는 출판사 경품 이벤트 응모용으로 작성하였습니다.˝냐하~~~!!! 난 아이돌이 될 운명인가봐~~~에이미같은  딸이  항상  부르는 노래입니다ㅋㅋ흔한남매따라서    마리모두 키우고있어요꼭  당첨되서  흔한남매분들  만나고싶어요~~!!!!
9791164131686,10,˝본 리뷰는 출판사 경품이벤트 응모용으로 작성하였습니다˝중1아들과 초4딸은 정말 흔한 현실남매입니다. 투닥거리거나 무심하다가도 흔한남매 영상을 보면 사이좋게 히히덕거리며 재미있게 봐요. 엄마로서 너무 고맙습니다. 이렇게 책까지 나오니 우리 아이들 한껏 기대하네요.
9791164131686,10,냐하! 초3 딸이 너무 너무 좋아하는 흔한남매~ 지난번 팬미팅때 0.1초 차이로 티켓 구매를 못하는 바람에 딸램하고 사이가 안좋은데. 드디어 만회할 기회가 생겼네요.. 사인회 꼭 추첨되었으면 좋겠네요!!
9791164131686,10,땅끝 해남에 사는 초등학생 딸아이의 아빠입니다...매일처럼 흔한남매의 동영상을 깔깔깔 웃으며 시청하는 이쁜딸이 팬사인회에 가고 싶다며 매일처럼 졸라대고 있습니다...먼 거리이지만 이번기회에 딸아이를 위해 팬사인회에 꼭 참석하고 싶습니다...이쁜딸과 서울갈수있는 티켓 꼭 주세요.
9791164131686,10,(“ 본 리뷰는 출판사 경품 이벤트 응모용으로 작성하였습니다”)초4아들이 흔한남매 팬이에요~유튜브에 올려주시는 영상들 재미있게 보더니 이번에 책이 출간된다며~영상에 소개되지 않은 비하인드 스토리가 많을거 같다며 잔뜩 기대중입니다~ 어서 빨리 책이 왔으면 좋겠어요~~
9791164131686,10,딸들도 딸들이지만제가 더 재밌어서 빠져드는 매력이 ㅎ어릴적 오빠와 제 모습도 떠올리게 해서더 그런듯 합니다.앞으로도 지금처럼.. 울 일상속 즐거움 주길 기대합니다.♡ ^^
9791164131686,10,딸아이가 완전좋아해요.기대를 너무 많이 하고 있는데안뽑이면 어떡하죠서프라이즈인데...
9791164131686,10,‘‘본 리뷰는 출판사 경품 이벤트 응모용으로 작성하였습니다 .‘‘ 흔한남매가 책까지 내다니 정말 감동이고 화이팅!!!(아이가 좋아해서 작성하였습니다!)
9791164131686,10,현실판 남매를둔 워킹맘입니다.저희아이들 흔한남매 광팬이예요~~흔한남매 덕분에 집안에 웃음이 떠나지 않아요흔한남매1 만화책이 출간된다는 유투브광고본후 기다리느라 목이 쭉 빠져있어요~~근데 사인회를 한다니~~ 당첨이 되어 아이들에게 깜짝 선물을 해주고 싶네요~~꼭! 꼭! 당첨 되어 좋은 추억 만들어 주고 싶네요~부탁드려요   제~~~ 발
9791164131686,8,딸아이가 너무 좋아해서 구매했어요처음으로 사달라고 하는 책이라 기쁜 마음으로 주문했답니다옆에서  너무 기뻐요
9791164131686,10,<이벤트응모>아들이 흔한남매팬인데 만화책으로 나온다고 하면서 이제 집에 있는 만화책 다봤는데 하면서 사달라고 하더라구요~유투브도 보여주면서 사은품도 준다고ㅎㅎ여러가지 부록도 있고 재미있을것 같아 기대됩니다~^^
9791164131686,10,전 냐하중 하나인  초4입니다.저는 흔한남매가 너무재미있어 매일 빼놓지않고 봅니다.이번에 책이 나온다는 소식을 듣고 엄마께 계~~~~속 졸라서 겨우샀습니다. 이번 팬사인회 꼭!!!!! 가고싶습니다.어렵게 책구한 만큼 당첨확률도 높아졌으면 정말 좋겠습니다. 제발 당첨되게해주세요~~~
9791164131686,10,˝본 리뷰는 출판사 경품 이벤트 응모용으로 작성하였습니다.˝초등생아들이 TV로 흔남 유투브를 보는 바람에 TV시청을 못하고 있습니다.큭큭 거리며 웃는 모습을보면 저도 웃음이나오네요^^ 이런 저희 아들을 위해 팬싸인회 꼭 참석할수 있었으면 좋겠습니다.이렇게 책으로 만나니 반갑네요. 흔남 홧팅
9791164131686,10,예약 구매완료했습니다우리집 아들 둘이 너무 간절히 원해 어쩔수없이 구매했고 어쩔수없이 후기 남겨서 출판기념행사 신청도 합니다싸인받으러 가서 실제를 보면서 제마음도 두분께 활짝열릴수있길 기대해 봅니다^^
9791164131686,10,초등학교3학년 딸이 좋아하는 흔한남매 시즌1 출간해서 바로구매하구 싸인회도 가구 싶다구  노래를 부르네요.^^ 토요일에 무조건 갔다구 난리예요 ㅋ 우리딸 소원 이루어 주세요! 앞으로 더 신나는 흔한남매가 되시길 감사합니다.
9791164131686,10,저는 초등학교5학년 입니다. 흔한남매도 꼬박꼬박 보고있고 유튜브를 보는  까닭이 흔한남매가있기 때문이에요.친구들도 흔한남매 엄청 좋아하는데 꼭 사인회 가고 싶어요. 어쩌면 못 갈수도 있지만 제가 20명 중 한명이 됬으면 좋겠어요  제발!
9791164131686,10,우리딸이 넘 좋아하는 흔한남매 생일선물로 팬사인회에 꼭 가고 싶어하네요~ 꼭 뽑아 주세요^^
9791164131686,10,책출간 축하드려요.이미 대박나신듯.여기저기 난리내요.아들도 난리.와이프도 난리 났습니다. 책빨리 받아 아들 선물줬으면 좋겠어요.팬사인회 기회도 꼭 함께하길기도합니다.
9791164131686,10,˝본 리뷰는 출판사 경품 이벤트 응모용으로 작성하였습니다.˝내성적인 성격의 아들녀석이 유투브를 보며 웃고 즐거워하는 ˝흔한남매˝. 평소 표현하는거에 많이 힘들어하는데 ˝아빠 저 흔한남매 ᄴᅡ인회 가고싶어요˝라 하여 신청합니다. 꼭 뽑아주세요!!!
9791164131686,10,"<흔한남매>가 제가 본 유투브 중에 가장 재밌어요. 책으로 나왔다니 너무 기대돼요. 사인회도 꼭 가고싶어요.  에이미와 으뜸이도 보고싶어요! 언제나 저에게 웃음과 행복함을 주는 <흔한남매>! 고마워요~~ 언제나 <흔한남매>를 사랑하고, 재미있는 영상을 만드시길 응원합니다."
9791164131686,10,˝본 리뷰는 출판사 경품 이벤트 응모용으로 작성하였습니다.˝꺄~♡꺄~♡ 드뎌 나오는군요8세 딸램... 흔한남매보며 꺄르르꺄르르 방탈출은 백번도 더봤어요 ㅋㅋㅋ 실제로 보면 딸램 너무 행복할꺼 같다고 하네요 ... 꼭 당촘되서 깜짝선물이 되었으면 좋겠네요 ... 천만부 가즈아~~~♡♡
9791164131686,10,딸아이가너무좋아해서 예약판매하자마자 구입했네요뽀로로  뽀통령이후로완전 흔통령이에요..사인회 꼭 가서 흔맘 실제로 만나보고싶네요흔남 화이팅
9791164131686,10,흔한 남매 열혈 구독자 딸이 에이미와 으뜸이를 유튜브 말고 실물로 만날수 있다면 정말 기뻐할꺼여요. 팬사인회 당첨되기를 기대합니다!!! 코믹북 출간 축하하고 앞으로도 재밌는 영상 많이 많이 올려주세요^^
9791164131686,10,"흔한남매 팬사인회 이벤트 응모합니다.! 흔한남매 유트브 구독하고 있는 초등학생 열혈팬입니다! 온가족이 즐겁게 보고 있어요! 이번 삼성동 코엑스에서 개최되는 2019서울국제도서전에도 어린에게 도움되는 책들 보러 꼭 가고싶고, 흔한남매 팬사인회에도 꼭 가보고 싶어요! 미래앤 부스 어디죠?"
9791164131686,10,˝본 리뷰는 출판사 경품 이벤트 응모용으로 작성하였습니다.˝초4 딸이 너무 좋아하는 유투브입니다. 웃찾사부터 팬이었는데 이번에 책이 나오게 되어 구입합니다..아직보기전이지만 기대만발입니다~~^^딸 덕분에 저도 팬되었네요~~♡ 감사합니다~~~
9791164131686,10,냐↗️하~! 안녕하세요? 저는 흔한남매를 즐겨보는 5학년입니다 저는우울할때도 가끔보면서 스트레스를 풉니다 흔한남매는 저를 행복하게해주는 하나의 가족같아요~물론 팬싸인회 초대장 받는확률이 낮은건 알아요..하지만 흔한남매를 사랑하기때문에 놓치지 않았답니다~!그리구 만약에 제가 뽑힌다면 에이미님처럼 양갈래를 하고갈께요~!♡자자 4행시타임!흔:흔한남매는한:한편의 사랑♡남:남들과는달리매:매우 재미있고 나를 웃겨준다!진짜 너무너무 보고싶어요ㅠㅠ 실물을 보는게 제 소원이에요 ㅠㅠ사랑해요♡흔한남매♡
9791164131686,10,공부밖에 모르는 책벌레 아들녀석이 흔한남매 노래를 부르길래 뭔가했더니 자주봤던 웃찿사 코너였었네요ㅎ저도 재밌게 봤었는데 이렇게 책으로 출판되었군요...책 사달라고 졸라서 구매했는데 대박나시길 바라고 팬 싸인회도 하신다는데 돌아오는 아들녀석의 생일기념으로 꼭 갈수있었으면 좋겠네요
9791164131686,10,우리아이가 너무너무 좋아해요꼭 초대받아서 사인받고싶어요초대해주세요~~~~♡냐하ㅎㅎ
9791164131686,10,"열한살 딸아이도, 저도 흔한남매 열혈팬예요 ㅎ시사회 꼭~~~~~~~~ 흔한남매 보고 싶어요^^"
9791164131686,10,초등학교 2학년인 제딸이 너무 좋아하는 흔한남매~ 어느날 저한테 와서 “엄마 흔한남매 만화책으로도 나온대~ 엄마가 만화책 사주면 내가 유투브 조금만 보고 눈 안나빠지고 좋잖아~”라고 말하는데 귀엽고 엉뚱해서 구입했어요~ 팬사인회도 기대되요 !! :)
9791164131686,10,"4학년 둘째딸이 유튜브에서 항상 보며 너무 재밌어 하길래.. ˝그게 뭐가 그리 재밌냐~ 그만봐˝ 하다가 우연찮게 ˝지금부터 게임을 시작하지~˝하면서 미션수행하는걸 같이 보는데 정말 너무 재밌게 본거 있죠. 아이가 사달라길래 고민 안하고, 주문했답니다 ^^ 저도 기대되요~! 팬사인회도 기대할께요!"
9791164131686,10,제 딸아이가 흔한남매 열렬한 팬입니다.유튜브로 만화책이 출판되는걸 알고 빨리 구매하고 싶어서안절부절 못하네요. ^^흔한남매 흥하세요~~ ^__^
9791164131686,10,용돈으로 샀어요 팬미팅못가서 매우슬픕니다. 속상했는데 꼭 가고싶어요.팬사인가게해주세요.너무가고시퍼요 제생애 최고의 날이될겁니다.제발제발제발제발제발
9791164131686,10,우리집 강아지(아들)가 깔깔거리며 웃고 있어서 뭔가 싶어 가보면 흔한남매 보고 있네요. ^^ 덩달아 기분 좋아집니다. 팬미팅 못가서 너무 아쉬워했는데 이번엔 꼭 실물영접 하고  싶네요. 초6인데 진짜 남매로 굳게 믿고 있답니다. 책 구매완료. 22일 도착한답니다. 기대하고 있어요. 흔한남매 항상 응원합니다.
